"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"12/21/2009","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","6.36","debit","Groceries","Checking","",""
"12/21/2009","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","27.41","debit","Groceries","Checking","",""
"12/21/2009","Freedom","FREEDOM VALU MINNETONK     MINNE","52.00","debit","Legal","Checking","",""
"12/21/2009","Sears","SEARS ROEBUCK   1722       BLOOM","49.75","debit","Shopping","Checking","",""
"12/21/2009","Target","TARGET        00023135     EDINA","34.37","debit","Shopping","Checking","",""
"12/21/2009","LOccitane","L'OCCITANE #153            BLOOM","45.06","debit","Personal Care","Checking","",""
"12/18/2009","Periodic Finance Charge","*FINANCE CHARGE*","165.57","debit","Finance Charge","WORLD MASTERCARD","",""
"12/18/2009","Debt Protection Fee","DEBT PROTECTION AT .3000","30.00","debit","Bank Fee","WORLD MASTERCARD","",""
"12/18/2009","Cub Foods","CUB FOODS #3124    Q       MINNE","3.48","debit","Groceries","Checking","",""
"12/18/2009","Starbucks","STARBUCKS USA 00002QPS     MINNE","3.59","debit","Coffee Shops","Checking","",""
"12/18/2009","iTunes","APL*ITUNES                 866-7","4.95","debit","Music","Checking","",""
"12/18/2009","Starbucks","STARBUCKS USA 00002QPS     MINNE","5.71","debit","Coffee Shops","Checking","",""
"12/18/2009","McDonald's","MCDONALDS  M5729   Q17     BLOMM","5.45","debit","Fast Food","Checking","",""
"12/17/2009","Aveda Ec Edina","AVEDA EC#803               EDINA","44.52","debit","Hair","Checking","",""
"12/17/2009","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","1.61","debit","Groceries","Checking","",""
"12/17/2009","JC Christensen","CHECK # 0000002580","55.00","debit","Finance Charge","Checking","",""
"12/17/2009","Superamerica","SUPERAMERICA 04369 QAE     MINNE","9.69","debit","Groceries","Checking","",""
"12/17/2009","USPS","USPS 26833100233401QPS     SAINT","52.86","debit","Shipping","Checking","",""
"12/17/2009","Ameriprise Financial","AMERIPRISE FINAN DIRECT DEP ****","2294.37","credit","Paycheck KK","Checking","",""
"12/17/2009","McDonald's","MCDONALDS  M5729   Q17     BLOMM","6.21","debit","Fast Food","Checking","",""
"12/17/2009","Coldwater Creek","CLDWTR CK 1399-19998       800-2","113.85","debit","Clothing","Checking","",""
"12/17/2009","See Candies Edina","SEE'S CANDIES #756         EDINA","18.02","debit","Gift","Checking","",""
"12/17/2009","Eurest Market Ameriprise","EUREST @ MARKE11165QPS     MINNE","4.92","debit","Eating Out","Checking","",""
"12/17/2009","Starbucks","STARBUCKS USA 00034QPS     RICHF","4.97","debit","Coffee Shops","Checking","",""
"12/17/2009","Macy's","MACY*S EAST  #231          EDINA","20.00","debit","Clothing","Checking","",""
"12/17/2009","Gap","GAP KIDS 9649              EDINA","42.98","debit","Clothing","Checking","",""
"12/17/2009","Vantagio","VANTAGIO                   SARTE","38.74","debit","Dry Cleaning","Checking","",""
"12/17/2009","Caribou Coffee","CARIBOU COFFEE#1223        EAGAN","4.49","debit","Food & Dining","Checking","",""
"12/17/2009","Superamerica","SUPERAMERICA 04369         MINNE","46.79","debit","Groceries","Checking","",""
"12/17/2009","McDonald's","MCDONALD'S F24690  Q17     RICHF","11.83","debit","Fast Food","Checking","",""
"12/16/2009","Transfer from Checking","ELECTRONIC PAYMENT-THANK YOU","333.75","credit","Credit Card Payment","5665","",""
"12/16/2009","Visi Incorp","VISI INCORP                612-3","19.95","debit","Internet","Checking","",""
"12/16/2009","Starbucks","STARBUCKS USA 00002QPS     MINNE","3.59","debit","Coffee Shops","Checking","",""
"12/16/2009","Eurest Market Ameriprise","EUREST @ MARKE11165QPS     MINNE","5.93","debit","Eating Out","Checking","",""
"12/16/2009","Au Bon Pain","AU BON PAIN                MINNE","14.70","debit","Restaurants","Checking","",""
"12/16/2009","Transfer to Citicard","CITIBANK CRDT CD ONLINE PMT ****","333.75","debit","Credit Card Payment","Checking","",""
"12/16/2009","Chinese Restaurant","XIN WON CHINESE RESTAU     MINNE","34.00","debit","Restaurants","Checking","",""
"12/16/2009","Dunn Bros","DUNN BROS                  MINNE","1.94","debit","Coffee Shops","Checking","",""
"12/16/2009","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","5.05","debit","Groceries","Checking","",""
"12/16/2009","Ameriprise Financial Minne","AMERIPRISE FINANCIAL       MINNE","40.00","debit","Cash & ATM","Checking","",""
"12/15/2009","USAA","USAA.COM PAYMNT  P&C","133.19","debit","Financial","Checking","",""
"12/15/2009","Sebastian Joe's","SEBASTIAN JOES     QPS     MINNE","4.85","debit","Restaurants","Checking","",""
"12/15/2009","Art Materials","ART MATERIALS              MINNE","71.58","debit","Hobbies","Checking","",""
"12/15/2009","Transfer from SHARE SAVINGS ACCOUNT","DEPOSIT@MOBILE","300.00","credit","Transfer","Checking","",""
"12/15/2009","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","91.57","debit","Groceries","Checking","",""
"12/15/2009","Gift Certificate Ctr","GCC*GIFTCERTIFICATES.C     800-7","21.95","debit","Business Services","Checking","",""
"12/15/2009","AT&T Wireless","AT&T MOBILITY    ONLINE PMT","126.82","debit","Mobile Phone","Checking","",""
"12/14/2009","Isles Bun & Coffee","ISLES BUN & COFFEE         M","15.00","debit","Food & Dining","Checking","",""
"12/14/2009","USAA Credit Card Payment","USAA CREDIT CARD PAYMENT    ****","450.00","debit","Credit Card Payment","Checking","",""
"12/14/2009","Centerpoint Energy Gas","CTRPT ENGY MINNE ONLINE PMT ****","91.16","debit","Bills & Utilities","Checking","",""
"12/14/2009","Party City","PARTY CITY #773            BLOOM","54.87","debit","Gift","Checking","",""
"12/14/2009","Hollywood Video","HOLLYWOOD VIDEO            MINNE","1.61","debit","Movies & DVDs","Checking","",""
"12/14/2009","Arby's","ARBY'S #533   00005QPS     MINNE","14.74","debit","Fast Food","Checking","",""
"12/14/2009","Annunciation","CHECK # 0000002564","50.00","debit","Clothing","Checking","",""
"12/14/2009","Holiday Stationstores","HOLIDAY STNSTORE 00Q26     MINNE","49.93","debit","Gas & Fuel","Checking","",""
"12/14/2009","Target","TARGET        00023135     EDINA","148.93","debit","Shopping","Checking","",""
"12/14/2009","PetSmart","PETSMART INC 459           RICHF","36.37","debit","Pet Food & Supplies","Checking","",""
"12/14/2009","Target","TARGET        00023135     EDINA","108.39","debit","Shopping","Checking","",""
"12/14/2009","Lk Harriet Pizza","LK HARRIET PIZZA           MINNE","16.50","debit","Restaurants","Checking","",""
"12/14/2009","Starbucks","STARBUCKS USA 00002QPS     MINNE","5.71","debit","Coffee Shops","Checking","",""
"12/14/2009","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","9.38","debit","Groceries","Checking","",""
"12/14/2009","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","6.88","debit","Groceries","Checking","",""
"12/14/2009","Starbucks","STARBUCKS USA 00002QPS     MINNE","7.46","debit","Coffee Shops","Checking","",""
"12/13/2009","Transfer from Checking","AUTOMATIC PAYMENT - THANK","450.00","credit","Credit Card Payment","WORLD MASTERCARD","",""
"12/12/2009","Amazon","AMAZON.COM          AMZN.COM/BI NBY2FWKO23T MERCHANDISE","118.41","debit","Shopping","KK's Amex","",""
"12/12/2009","Elsies Restaurant","ELSIES RESTAURANT BAMINNEAPOLIS 00000109010 BOWLING ALLEY","222.85","debit","Amusement","KK's Amex","",""
"12/12/2009","Nami","NAMI JAPANESE RESTAUMINNEAPOLIS RESTAURANT","101.57","debit","Restaurants","KK's Amex","",""
"12/12/2009","Costco","COSTCO WHSE #0377 00ST LOUIS PAR 0xxxxxxxxxxxx03","155.62","debit","Groceries","KK's Amex","",""
"12/12/2009","Hdi Weehawken N","HDI*COMPANY STORE   WEEHAWKEN N5468035000 800-285-3696","144.95","debit","Gift","KK's Amex","",""
"12/11/2009","Amazon","AMAZON MKTPLACE PMTSAMZN.COM/BI NEKNI9HK5Y0 MERCHANDISE","19.65","debit","Shopping","KK's Amex","",""
"12/11/2009","Starbucks","STARBUCKS USA 00089QPS     LAKEV","3.42","debit","Coffee Shops","Checking","",""
"12/11/2009","Dunn Bros","DUNN BROS                  MINNE","1.83","debit","Coffee Shops","Checking","",""
"12/11/2009","Potbelly Sandwich Works","POTBELLY 125       QAE     MINNE","12.50","debit","Fast Food","Checking","",""
"12/11/2009","ATM","2825 LONE OAK PARK         EAGAN","20.00","debit","Restaurants","Checking","",""
"12/11/2009","Target","TARGET        00013755     MINNE","141.42","debit","Shopping","Checking","",""
"12/11/2009","Starbucks","STARBUCKS USA 00002QPS     MINNE","9.29","debit","Coffee Shops","Checking","",""
"12/11/2009","Affinity Plus Fc","AFFINITY PLUS FC REDEPCHECK 2577","25.00","debit","Kids Activities","Checking","","Girl Scouts"
"12/11/2009","Walgreen","WALGREENS #2196    Q03     MINNE","6.98","debit","Pharmacy","Checking","",""
"12/11/2009","Xcel Energy","XCEL ENERGY-NSP  ONLINE PMT ****","266.66","debit","Utilities","Checking","",""
"12/10/2009","Transfer from Checking","PAYMENT - THANK YOU","208.00","credit","Credit Card Payment","VISA","",""
"12/10/2009","Eddie Bauer","EDDIE BAUER, INC    GROVEPORT 023692394   1-800-426-8020","148.50","debit","Clothing","KK's Amex","",""
"12/10/2009","Transfer to Checking","USAA FUNDS TRANSFER DB","100.00","debit","Transfer","USAA SAVINGS","",""
"12/10/2009","USPS Payroll","MPLS USPS PDC MN FED SALARY ****","100.00","credit","Paycheck Nick","USAA SAVINGS","",""
"12/10/2009","Chipotle","CHIPOTLE 0268      QAE     MINNE","10.45","debit","Fast Food","Checking","",""
"12/10/2009","Bachmans Flowers","BACHMAN'S INC #1           MINNE","88.36","debit","Gift","Checking","",""
"12/10/2009","Transfer to VISA","WELLS FARGO CC   ONLINE PMT ****","208.00","debit","Credit Card Payment","Checking","",""
"12/10/2009","iTunes","APL*ITUNES                 866-7","1.98","debit","Music","Checking","",""
"12/10/2009","USPS","USPS 26636004833410QPS     MINNE","8.80","debit","Shipping","Checking","",""
"12/10/2009","Transfer from USAA SAVINGS","USAA FUNDS TRANSFER CR","100.00","credit","Transfer","Checking","",""
"12/10/2009","Dan Kellys Bar & Grill","DAN KELLY'S BAR AND GR     MINNE","26.89","debit","Alcohol & Bars","Checking","",""
"12/10/2009","Petco","PETCO  608    63506083     RICHF","45.03","debit","Pet Food & Supplies","Checking","",""
"12/10/2009","USPS Payroll","MPLS USPS PDC MN FED SALARY ****","1616.53","credit","Paycheck Nick","Checking","",""
"12/09/2009","Finance Charge Interest","***finance Charge***interest","131.48","debit","Finance Charge","NWA Card","",""
"12/09/2009","Annual Membership Fee","Annual Membership Fee","0.00","debit","Service Fee","NWA Card","",""
"12/09/2009","Google","GOOGLE *paid storage       googl","50.00","debit","Advertising","Checking","",""
"12/09/2009","Barnes & Noble","BARNES & NOBLE #251Q90     E","29.90","debit","Books","Checking","",""
"12/09/2009","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","14.69","debit","Groceries","Checking","",""
"12/09/2009","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","3.40","debit","Groceries","Checking","",""
"12/09/2009","Superamerica","SUPERAMERICA 04186         RICHF","47.88","debit","Groceries","Checking","",""
"12/09/2009","McDonald's","MCDONALDS  F29004  Q17     EAGAN","6.10","debit","Fast Food","Checking","",""
"12/08/2009","Walgreen","WALGREENS #2196    Q03     MINNE","46.72","debit","Pharmacy","Checking","",""
"12/08/2009","Eurest Market Ameriprise","EUREST @ MARKE11165QPS     MINNE","5.50","debit","Eating Out","Checking","",""
"12/08/2009","ATM","2825 LONE OAK PARK         EAGAN","20.00","debit","Restaurants","Checking","",""
"12/08/2009","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","7.74","debit","Groceries","Checking","",""
"12/08/2009","Starbucks","STARBUCKS USA 00002QPS     MINNE","31.00","debit","Coffee Shops","Checking","",""
"12/08/2009","Walgreen","WALGREENS #2196    Q03     MINNE","26.98","debit","Pharmacy","Checking","",""
"12/07/2009","Dining Out","THRIVENT FIN               MINNE","25.00","debit","Food & Dining","Checking","",""
"12/07/2009","BBS Sports","THRIVENT FIN               MINNE","75.00","debit","Sports","Checking","",""
"12/07/2009","Transfer to Green Card","AMERICAN EXPRESS ELEC REMIT ****","1000.00","debit","Credit Card Payment","Checking","",""
"12/07/2009","Barnes & Noble","BARNES & NOBLE #251Q90     M","79.28","debit","Books","Checking","",""
"12/07/2009","Yum Minne","YUM                        MINNE","36.47","debit","Restaurants","Checking","",""
"12/07/2009","Hollywood Video","HOLLYWOOD VIDEO            MINNE","2.16","debit","Movies & DVDs","Checking","",""
"12/07/2009","Starbucks","STARBUCKS USA 00002QPS     MINNE","3.83","debit","Coffee Shops","Checking","",""
"12/07/2009","Lenscrafters","LensCrafters  10001303     EDINA","247.32","debit","Eyecare","Checking","",""
"12/07/2009","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","65.63","debit","Groceries","Checking","",""
"12/07/2009","McDonald's","MCDONALD'S F24690  Q17     RICHF","14.64","debit","Fast Food","Checking","",""
"12/07/2009","Starbucks","STARBUCKS USA 00002QPS     MINNE","5.71","debit","Coffee Shops","Checking","",""
"12/07/2009","Children's Place","THE CHILDRENS PLACE #1     EDINA","14.79","debit","Kids","Checking","",""
"12/07/2009","Hollywood Video","HOLLYWOOD VIDEO            877-3","8.61","debit","Movies & DVDs","Checking","",""
"12/07/2009","Transfer to Green Card","AMERICAN EXPRESS ELEC REMIT ****","964.06","debit","Credit Card Payment","Checking","",""
"12/07/2009","Starbucks","STARBUCKS USA 00002QPS     MINNE","5.58","debit","Coffee Shops","Checking","",""
"12/07/2009","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","49.29","debit","Groceries","Checking","",""
"12/07/2009","Bloom","HP BLOOMINGTON RX          BLOOM","25.41","debit","Pharmacy","Checking","",""
"12/07/2009","Old Navy","OLD NAVY #5773             BLOOM","107.50","debit","Clothing","Checking","",""
"12/07/2009","Eddie Bauer","EDDIE BAUER 0023           EDINA","59.50","debit","Clothing","Checking","",""
"12/07/2009","Subway","SUBWAY        00210QPS     MINNE","20.05","debit","Fast Food","Checking","",""
"12/07/2009","PetSmart","PETSMART INC 459           RICHF","66.42","debit","Pet Food & Supplies","Checking","",""
"12/07/2009","USAA","USAA.COM PAYMNT  LOAN       ****","272.66","debit","Financial","Checking","",""
"12/07/2009","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","5.62","debit","Groceries","Checking","",""
"12/07/2009","Target","TARGET        00023002     RICHF","68.14","debit","Shopping","Checking","",""
"12/07/2009","Children's Place","THE CHILDRENS PLACE #0     BLOOM","10.00","credit","Kids","Checking","",""
"12/07/2009","Netflix","NFI*WWW.NETFLIX.COM/CC     NETFL","15.08","debit","Movies & DVDs","Checking","",""
"12/07/2009","Haagen Dazs","HAAGEN-DAZS                MINNE","4.56","debit","Fast Food","Checking","",""
"12/07/2009","H&M","H&M #195 SOUTHDALE CEN     E","39.95","debit","Clothing","Checking","",""
"12/07/2009","Bloom","HP BLOOMINGTON             BLOOM","20.00","debit","Groceries","Checking","",""
"12/07/2009","Children's Place","THE CHILDRENS PLACE #1     EDINA","12.00","debit","Kids","Checking","",""
"12/07/2009","Petco","PETCO  608    63506083     RICHF","14.92","debit","Pet Food & Supplies","Checking","",""
"12/05/2009","Transfer from Checking","ONLINE PAYMENT - THANK YOU","964.06","credit","Credit Card Payment","KK's Amex","",""
"12/04/2009","Holiday Stationstores","HOLIDAY STNSTORE 03Q26     EAGAN","52.07","debit","Gas & Fuel","Checking","",""
"12/04/2009","Slicehost","SLICEHOST                  08888","20.00","debit","Internet","Checking","",""
"12/04/2009","Walgreen","WALGREENS #2196    Q03     MINNE","39.99","debit","Pharmacy","Checking","",""
"12/04/2009","Starbucks","STARBUCKS USA 00002QPS     MINNE","5.71","debit","Coffee Shops","Checking","",""
"12/04/2009","Transfer from Checking","PHONE PAYMENT - THANK YOU","1000.00","credit","Credit Card Payment","Nick's AMEX Card","",""
"12/03/2009","Deposit Mobile","DEPOSIT@MOBILE","2500.00","credit","Stock Sale","Checking","",""
"12/03/2009","Ameriprise Financial","AMERIPRISE FINAN DIRECT DEP ****","2335.80","credit","Paycheck KK","Checking","",""
"12/03/2009","Overdraft Fee","CHK# 0000002577","29.00","debit","Bank Fee","Checking","",""
"12/03/2009","Kowalski's","DEBIT CARD - KOWALSKI'S MARKE","29.00","debit","Groceries","Checking","",""
"12/03/2009","ATM","2825 LONE OAK PARK         EAGAN","20.00","debit","Restaurants","Checking","",""
"12/02/2009","Rebate","DEBIT CARD REBATE","15.29","credit","Income","Checking","",""
"12/02/2009","ACH Overdraft","ACH - IC PAYMENT","29.00","debit","Finance Charge","Checking","",""
"12/02/2009","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","9.67","debit","Groceries","Checking","",""
"12/02/2009","ATM Fee Refund","ATM SURCHARGE REBATE","13.00","credit","ATM Fee","Checking","",""
"12/02/2009","Interest Paid","INTEREST PAID","0.08","credit","Interest Income","Checking","",""
"12/02/2009","Od Interest Charge","OD INTEREST CHARGE","0.04","debit","Finance Charge","Checking","",""
"12/02/2009","ATM Service Fee","ATM SERVICE FEE","4.00","debit","Bank Fee","Checking","",""
"12/02/2009","Qwest","ACH - QWEST 8004238994AUTO PAY","29.00","debit","Home Phone","Checking","",""
"12/01/2009","Sprint","SPRINT LD        ONLINE PMT ****","39.91","debit","Home Phone","Checking","",""
"12/01/2009","Qwest","QWEST 8004238994 AUTO PAY   ****","76.75","debit","Home Phone","Checking","",""
"12/01/2009","Kowalski's","KOWALSKI'S MARKET  Q       MINNE","18.07","debit","Groceries","Checking","",""
"12/01/2009","Minnesota Public Radio","MINNESOTA PUBLIC RADIO     800-2","13.00","debit","Charity","Checking","",""
"12/01/2009","Shady Oak Veterinary Clinic","SHADY OAK VETERINARY C     MINNE","132.68","debit","Veterinary","Checking","",""
"12/01/2009","Deposit Mobile","DEPOSIT@MOBILE","50.00","credit","Reimbursement","Checking","",""
"11/30/2009","Holiday Stationstores","HOLIDAY STNSTORE 00Q26     MINNE","41.41","debit","Gas & Fuel","Checking","",""
"11/30/2009","Macy's","MACY*S EAST  #231          EDINA","26.37","debit","Clothing","Checking","",""
"11/30/2009","Williams-Sonoma","WILLIAMS-SONOMA 0840       BLOOM","49.50","debit","Furnishings","Checking","",""
"11/30/2009","Hollywood Video","HOLLYWOOD VIDEO            MINNE","10.77","debit","Movies & DVDs","Checking","",""
"11/30/2009","Breadsmith","BREADSMITH EDINA   QPS     EDINA","6.60","debit","Restaurants","Checking","",""
"11/30/2009","Starbucks","STARBUCKS USA 00002QPS     MINNE","5.71","debit","Coffee Shops","Checking","",""
"11/30/2009","Holiday Minne","HOLIDAY STORE #25          MINNE","42.50","debit","Groceries","Checking","",""
